area,population,area_sqkm,num_industries,num_hospitals,num_schools,avg_income,waste_per_capita,recycling_rate,temperature,humidity,day_of_week,is_weekend,total_waste,aqi,waste_type
Suburban,30053,22.463585002852735,18,9,16,53452,1.2798190464536552,57.984870314820284,39.31270934290945,58.441506783436196,1,0,53960.42728571943,500.0,Standard Mixed
Suburban,24048,16.087361302398946,8,0,8,107962,1.783366962280292,17.880312997888623,38.41340522593326,76.26916136486412,1,0,56952.118660297165,500.0,High Volume Organic
Commercial,37765,18.401760386809023,9,6,18,23268,2.2421551501068544,25.137061718521256,36.6095435953765,70.54244989179716,2,0,109090.87361329232,500.0,High Volume Organic
Downtown,41201,22.991257497311587,16,6,8,100729,0.586266355900547,24.21825734096479,34.47802156022644,65.49460924618545,2,0,31146.391660840378,393.43728597062193,Low Volume Dry
Airport,7227,22.840875878702683,49,5,15,113602,2.182854915710415,55.18463405914672,18.913994371700092,49.423591620891855,2,0,17079.072852539957,317.88889140179435,Industrial Hazardous
Residential,45424,18.604173241178824,39,5,5,20658,1.8934723854085453,24.518958923356283,26.6732647485776,66.55312137616113,2,0,105984.09192342215,500.0,Industrial Hazardous
Industrial,32927,5.346698506612411,38,2,7,54064,2.1471031083057506,26.56584865235752,33.19756964694163,66.7286682637018,4,0,98047.31823331998,500.0,Industrial Hazardous
Downtown,17192,21.162646356537635,40,2,2,54293,1.3886385513825152,15.140672051504804,21.544189146199496,55.94598985697828,0,0,26449.45772577246,374.38581906020534,Industrial Hazardous
Commercial,32125,5.492512837681061,9,9,4,63042,0.373666677783038,0.07008878544286334,15.826855328928474,87.61798323739878,2,0,10371.19419681594,190.92115631591113,Mixed Unsegregated
Riverside,25418,18.70102094541158,11,8,6,125454,1.7751348561633904,6.627040282522048,25.452472483105254,69.18728301497349,1,0,48374.07533567887,500.0,Mixed Unsegregated
Downtown,41895,17.297275130349423,14,0,0,27792,1.1239713425243842,42.23334908563854,25.6285349102005,81.04182307953697,5,1,51207.52224295238,500.0,Standard Mixed
Commercial,41636,19.092776828440943,30,6,3,26604,1.1853148355983443,40.94973560253856,16.627506435557333,37.737490644153446,0,0,47365.083717751106,500.0,Industrial Hazardous
Industrial,49790,13.550799177488486,14,9,15,67821,1.2707768433140374,19.351834370692266,23.015389478487357,75.40677540146741,0,0,65067.71394721231,500.0,Standard Mixed
Suburban,49845,16.14879146510588,27,6,13,58557,1.3844011987199991,28.38037366481854,37.932501494686434,66.11215742599046,4,0,98502.21043674681,500.0,Industrial Hazardous
Industrial,16077,23.856341970639257,3,7,0,27420,1.7562553116450612,17.842703602818975,21.257420175940382,48.496645103342566,3,0,26490.77376121996,333.364046154134,Standard Mixed
Riverside,20119,2.976670557268265,35,5,3,58521,1.898906487754124,43.854983313473696,29.22899543128253,38.18172628602085,5,1,48573.50795244185,500.0,Industrial Hazardous
Residential,46740,8.06675823214969,0,7,9,81951,2.009053029995576,50.5499610063843,27.197049507417873,52.77883063283844,5,1,97766.25466755529,500.0,High Volume Organic
Harbor,34210,15.47824682091037,43,0,10,143951,1.7775336204232377,53.94631755932851,36.553144528107836,56.48263003273891,0,0,90962.26091429211,500.0,Industrial Hazardous
Industrial,37888,24.11932618822149,33,0,6,133848,2.067654723825636,10.43227928526725,31.33875609369666,38.44575879844457,4,0,103057.03273447904,500.0,Industrial Hazardous
Residential,16695,2.841573967733728,46,8,3,43018,0.5687282573593224,41.70100451007319,18.96073737013017,70.20761323293294,4,0,10010.36904980027,247.7218576733035,Industrial Hazardous
Downtown,28189,1.0524559274871175,16,3,0,145200,2.140998865635247,57.78028062783537,18.57171817108893,48.42657912907265,4,0,57080.5112349081,500.0,High Volume Organic
Harbor,11654,1.8658651625230362,38,2,0,83076,1.1520139917508123,39.03670224787785,28.937180688158055,78.36236700229313,2,0,17477.90820649492,307.85740335029277,Industrial Hazardous
Harbor,39621,1.7839393182993708,37,5,16,25108,1.4633086866807568,21.05844861606655,16.161659058894898,68.90092663726759,5,1,56638.514125246205,500.0,Industrial Hazardous
Industrial,29912,22.741488515546408,43,9,9,112686,1.254314681088749,38.15678194804188,24.838273649735857,48.63014493968457,3,0,45519.21982519563,500.0,Industrial Hazardous
Suburban,21841,18.170818744378707,32,8,4,90783,1.346577849698052,41.30556313925604,24.975276978787477,51.601176845389105,2,0,34062.18546369087,451.33443436859795,Industrial Hazardous
Airport,32518,17.089105971808817,20,9,6,93937,0.9279409072738414,23.822837991623672,19.908328030241766,86.52885369698352,1,0,29820.58192085274,385.0030065912817,Standard Mixed
Commercial,9645,13.303034096414333,25,3,7,37007,0.67389200375928,6.239457032871661,22.525305233423914,86.88717123231916,3,0,6857.525570359497,155.59646500220023,Industrial Hazardous
Commercial,42762,19.657839115817723,45,8,1,29997,0.5307684126951981,36.399592051213396,23.248706035024092,55.10225029314108,2,0,26835.966867631872,425.79396780558795,Industrial Hazardous
Industrial,46830,4.3133758226589745,35,4,8,25261,1.2930774459497485,48.12844803100361,15.293964978819913,70.75020475579734,3,0,57367.81641117628,500.0,Industrial Hazardous
Downtown,22723,10.102559149816717,4,6,3,89804,0.5755741924142651,59.85458902536352,35.14728508902388,88.79833075487798,1,0,16423.962872457614,224.78463228385263,Low Volume Dry
Harbor,3380,12.505104143726417,32,2,11,91520,0.8389746396054689,13.383498417776522,38.93615623036709,89.64307761755808,2,0,4319.421250574523,165.34358533267815,Industrial Hazardous
Harbor,21771,3.205032693079793,0,2,10,138437,0.5939549483775632,42.0233384509041,22.231663104224964,34.32805354215491,3,0,12173.165656982477,179.2621826934579,Low Volume Dry
Suburban,33813,10.778085878769165,5,2,4,40926,0.5400667094656377,1.6825920099644187,17.79963894131331,63.20994829910639,1,0,16002.526750925374,210.09549254922956,Mixed Unsegregated
Residential,47400,8.254293591934198,36,7,11,117398,2.241414525265053,58.18951678486866,38.83880357962508,73.59703471644046,5,1,159922.67521811894,500.0,Industrial Hazardous
Residential,13804,1.3717625719398345,1,5,3,117994,1.7828570966191055,0.7538676914628306,33.51377552897382,41.21196676317337,4,0,28835.454772484976,353.05200758878243,High Volume Organic
Riverside,35195,3.8500173668662634,4,8,12,85546,2.3322700461116193,21.52769769832269,37.27856070618574,79.31430140701525,3,0,104468.74637375872,500.0,High Volume Organic
Harbor,30725,19.21890216760306,25,8,0,37144,1.7168267481124044,4.584166378573933,24.021903784373215,58.1072605832222,1,0,58083.529162317354,500.0,Industrial Hazardous
Harbor,21036,0.9419287828637892,40,7,17,45903,2.156692252874464,37.258077696484136,27.101556894062632,59.865095378617525,5,1,56606.55807401939,500.0,Industrial Hazardous
Airport,31331,23.38920582786085,46,0,3,148759,1.5216568963932078,20.369987736481413,38.255992652130644,46.45938273363036,4,0,74068.49208202853,500.0,Industrial Hazardous
Suburban,49656,2.617403494957317,12,5,3,21177,1.317786111485495,43.976635879827626,26.48881117771866,48.00885722013176,1,0,71281.65334745681,500.0,Standard Mixed
Downtown,12173,20.081333307984725,11,3,7,112482,1.4626502822074736,29.182684000083125,31.80238234773116,35.05039131627864,5,1,21565.07892332744,285.93073771826244,Standard Mixed
Industrial,22417,22.516105253115033,4,3,19,80952,1.0044960878489049,25.164204981117898,32.619969870246095,85.89095928648285,5,1,26497.016585602465,316.42301619195587,Standard Mixed
Harbor,28329,23.557821828835955,1,2,5,29168,1.747539260186341,20.910980946887513,35.927846064016435,52.91200681177523,5,1,60571.09403554895,500.0,High Volume Organic
Suburban,15872,21.75318707565133,3,8,3,137180,2.273784783675496,5.167750020879147,39.37947477778336,39.73380128974498,0,0,47171.360140209326,500.0,High Volume Organic
Downtown,26438,7.544975965923359,26,1,3,22389,2.021177582273139,12.289491160752888,23.372483327498767,38.541282391500815,1,0,58460.544671692194,500.0,Industrial Hazardous
Downtown,3163,8.660634717792687,49,0,10,26364,1.316400023622028,38.34615029930913,21.186271233090586,54.44436585645401,2,0,4639.039425081497,200.41554985370698,Industrial Hazardous
Suburban,48301,10.950369615946862,9,9,8,149133,2.398621988819358,29.805100112325732,16.942648729635497,67.93247392765264,2,0,101281.46820463176,500.0,High Volume Organic
Downtown,9965,3.9127688904739704,12,2,13,47033,2.467930807059841,4.205367096333575,36.413438088414736,76.66692724587745,2,0,32286.83252476746,399.68171076804896,High Volume Organic
Industrial,3826,1.0456751491469847,43,3,3,68545,1.3848213414064408,32.63710305839129,22.316996797515728,85.47629491265111,2,0,6289.636515909335,190.37383911264558,Industrial Hazardous
Commercial,4159,21.793479549885348,1,3,12,31865,2.202207650888119,3.2485596869449718,16.240319883692724,68.14212288621502,5,1,7667.719088343949,128.619669192471,Mixed Unsegregated
Riverside,28094,14.07615354715618,25,5,5,38936,0.3104945635918747,30.703616851199296,36.631761820478665,55.239705200260374,5,1,12280.19812252012,221.98342485263052,Industrial Hazardous
Suburban,5263,15.413712083366299,14,0,12,148776,0.4466423018426816,57.89768681393335,27.74773569606102,55.31678775896019,0,0,3036.3222558627863,111.91901944633152,Low Volume Dry
Industrial,23621,23.211217633035986,45,0,2,97863,0.34925669964331146,18.44067322382412,35.957830113741196,64.46261770129836,0,0,12213.710780136993,263.9833808621416,Industrial Hazardous
Riverside,11328,16.795444363783584,9,1,6,117788,2.000958594164767,43.41018831853052,28.8620489941395,62.28245375557384,0,0,25292.45766053567,333.3133872604636,High Volume Organic
Industrial,48088,17.42591085632543,21,3,0,136170,0.4755140451751168,44.73312243551851,22.84324371911668,68.44887643454626,4,0,24309.890309520353,334.83827814503144,Industrial Hazardous
Residential,11721,19.780731886700185,39,6,10,120614,0.33751120134119283,24.29157200466838,18.244539793045618,60.20462573833216,3,0,3795.3045962081883,159.67800927761266,Industrial Hazardous
Riverside,11711,3.3505370215063928,24,5,1,23741,0.6243213013815709,35.5975290467946,25.929037819261197,33.53945110228577,2,0,8348.546562712425,190.78272399210022,Industrial Hazardous
Suburban,14069,9.323972753737893,14,8,4,125589,0.9738485408567961,28.322765441852255,15.663726064837022,60.04370110855831,3,0,11863.040499003015,199.94024505269522,Standard Mixed
Airport,31858,24.221094228732476,12,6,13,109537,1.3223415001744054,17.00178118264838,30.06148607106741,31.351995958168782,2,0,49309.953830009814,500.0,Standard Mixed
Suburban,38360,23.11178691346486,7,4,12,23839,0.44388722637545763,45.2845257120324,25.69161591782451,40.836477820058754,2,0,17770.79557867062,240.50827108415683,Low Volume Dry
Commercial,6522,22.159844759599526,20,5,15,125885,1.397760913812032,42.16959693890435,18.53809085353842,53.24566018141737,2,0,8971.79353986418,166.63094604585,Standard Mixed
Downtown,45837,11.576168503304824,20,9,14,39139,0.8457352142981209,54.03293187439384,28.255862270321344,63.07849807189368,0,0,45269.95096168295,500.0,Standard Mixed
Residential,14015,21.50122736287674,21,8,2,66905,0.9036172892147689,37.08757077957616,35.02276742902055,41.08909075185268,5,1,16940.25655645107,255.37612500802757,Industrial Hazardous
Industrial,6659,1.6856991076712573,45,0,5,110934,2.108184953625299,23.323208471771753,39.37000715450579,46.57803952749458,4,0,22006.194701792192,348.45271815084806,Industrial Hazardous
Industrial,46491,4.138676894299378,32,8,8,72749,2.471231867315144,42.840453486160506,28.183962452103703,52.45265967181473,2,0,141868.82752099074,500.0,Industrial Hazardous
Harbor,41713,10.642208612859326,44,5,2,45036,1.320500864375559,37.14217377351853,18.238774026081007,41.83291223757996,2,0,57910.07317236526,500.0,Industrial Hazardous
Residential,22191,12.343105633712097,26,3,12,123541,1.0078955293398921,36.99685156803808,35.26765464361256,89.92581392667077,2,0,30459.050662527876,402.66647076378035,Industrial Hazardous
Harbor,25404,6.955925261260993,39,4,12,65272,2.3491859875510515,50.99026542169327,32.39471472454926,78.2827970816196,1,0,82127.72977115792,500.0,Industrial Hazardous
Suburban,44290,9.233678435770793,49,0,6,21740,1.4009865822258964,54.628112324817174,38.84928118885854,78.65619703467262,2,0,98672.52994657926,500.0,Industrial Hazardous
Airport,3544,4.488014475121535,21,6,4,104044,1.906777856597587,10.81449986530124,28.380324944599913,64.1318313957123,0,0,8208.615617164738,170.4520237091691,Industrial Hazardous
Commercial,10112,12.483783777039726,29,7,7,78788,1.2102280681117443,18.84301345303533,23.927597877958696,87.67947721106096,0,0,13706.519489740322,260.96208932324686,Industrial Hazardous
Commercial,6136,19.9491606752626,8,4,7,51611,0.7456068708479509,39.01834205805248,39.07100301158146,73.93203948249939,3,0,5996.045111823921,124.84580788275338,Standard Mixed
Commercial,12093,16.70332964470199,44,1,6,90827,1.7407472476487766,33.43327402257735,28.461114535905168,49.852718009552035,5,1,27494.211364701834,403.94785119466184,Industrial Hazardous
Industrial,49447,3.140910060455761,34,7,18,51109,1.7626538289807836,39.139570169967556,15.397641907705834,66.63159959483508,5,1,82514.50383956343,500.0,Industrial Hazardous
Riverside,3392,12.445749283219543,17,9,6,39481,1.3124044701736917,25.980875959631312,26.84172531709252,62.62200280265851,0,0,4626.873627971902,123.04336022252616,Standard Mixed
Industrial,22172,17.59233637810326,41,6,3,25247,0.89388919717784,24.74634082296297,15.059450773309669,64.8173294186809,3,0,19238.669471132456,323.29602553232763,Industrial Hazardous
Downtown,6312,13.48243476557156,4,9,9,73621,2.1299896825380475,7.059234315584058,33.44269533307396,79.06360035058024,4,0,15840.976331730084,207.36349634765335,High Volume Organic
Suburban,31585,10.09605211512095,26,8,12,127149,0.9056998736482702,37.418894406271846,29.14862783896683,60.57371184391153,1,0,34769.81130271603,451.81244808142526,Industrial Hazardous
Industrial,1154,15.736903321455015,5,3,3,41383,1.7498527697869428,10.54713915389765,17.745027799759928,73.71843013427959,0,0,1877.1999160119215,79.16980188619571,Mixed Unsegregated
Harbor,17643,24.23164729985675,31,8,18,84535,1.1447683725639328,40.26129573827832,35.32528268117414,45.03580681989618,2,0,28412.710241599776,395.83700988739247,Industrial Hazardous
Harbor,2298,2.8252437892689106,7,3,9,130037,1.3394574914630049,58.02433459379886,28.41093093035616,85.92371671488459,4,0,3446.418394763863,99.96436563445508,Standard Mixed
Harbor,38427,10.055393488315236,38,2,6,45319,0.7650858553010385,15.384769648577727,17.85150944207077,35.18292956322797,2,0,29712.929967466993,431.3073139579363,Industrial Hazardous
Residential,29587,10.461843399629343,20,2,4,59334,1.7288558800546037,8.529138320976287,19.000271881470717,89.61479471680033,3,0,49380.99969371781,500.0,Mixed Unsegregated
Downtown,12118,14.63569910647509,17,9,2,43728,0.7968168339622067,1.4505147168560173,35.552596296771114,67.96038649759976,3,0,12604.018823750444,199.64611556884213,Mixed Unsegregated
Harbor,8946,4.228277746106988,13,1,1,119156,1.36857090253675,22.729631180720343,23.887171886629595,58.197088116661575,1,0,12788.06064621404,197.13407383177216,Standard Mixed
Commercial,22146,4.827754231826503,14,9,10,50442,1.0226106649220947,12.876663531413595,35.527401896220574,48.6469278765323,4,0,29319.632910624157,380.44005527903096,Mixed Unsegregated
Harbor,37091,7.491353956947439,41,2,9,106846,2.4199326121261673,29.511565388636164,16.737583948444808,54.30851315373453,3,0,90384.16248195064,500.0,Industrial Hazardous
Harbor,49367,23.91881606007873,25,7,12,62521,2.4608864109658044,31.45836167956503,21.096476557352602,76.94539797002741,2,0,126202.31795340529,500.0,Industrial Hazardous
Airport,27700,18.485660240157113,43,7,6,84777,1.9576808761436961,20.9596646626261,34.1145648931316,38.365977779817214,5,1,77966.25493427023,500.0,Industrial Hazardous
Industrial,30071,16.71148589144183,31,1,9,106988,2.464618488680499,44.99437333668856,31.04255302300083,45.16110836765812,0,0,96125.74655810163,500.0,Industrial Hazardous
Residential,23038,20.515463341159425,38,1,3,32137,0.5498114141770238,54.288400242732955,22.67061297483135,37.42364249084115,0,0,14317.032444901692,265.10693714201557,Industrial Hazardous
Airport,41055,3.6256234884589773,27,1,19,63636,2.4831142388295886,12.691385867596443,38.400660922491085,55.59927117198982,5,1,147376.84337463614,500.0,Industrial Hazardous
Industrial,44464,21.553654083231915,38,9,15,34905,0.5278230160158571,50.177866404367585,20.27665588624709,53.233361184915864,4,0,25400.59673397879,378.53622862951147,Industrial Hazardous
Industrial,21400,15.07340149024385,42,6,19,107309,1.2139939020939927,7.871273985322689,36.24448923569075,68.92709420953197,4,0,38641.41376485113,500.0,Industrial Hazardous
